session_id,participant_id,label,frame_index,timestamp,ua_x,ua_y,ua_z,rr_x,rr_y,rr_z,g_x,g_y,g_z
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,0,85259.4889,-0.029672,0.418444,-0.690517,1.420421,-2.329160,-0.939892,-0.382926,0.576108,-0.722127
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,1,85259.4990,-0.082363,0.457285,-0.946927,2.516712,-1.874942,-0.832497,-0.403370,0.558340,-0.724948
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,2,85259.5090,-0.066564,0.483328,-0.936377,3.730636,-1.277245,-0.686639,-0.419169,0.532297,-0.735498
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,3,85259.5191,-0.082336,0.517217,-0.971228,4.970131,-0.673309,-0.514324,-0.429535,0.497127,-0.753900
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,4,85259.5291,-0.085446,0.556424,-0.888948,6.092292,-0.234161,-0.278059,-0.434894,0.452655,-0.778441
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,5,85259.5392,-0.056146,0.599867,-0.693511,6.947438,0.124593,0.022581,-0.435873,0.399950,-0.806260
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,6,85259.5493,-0.017696,0.630737,-0.478689,7.478494,0.392301,0.352570,-0.433003,0.341065,-0.834376
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,7,85259.5593,-0.012666,0.651254,-0.232385,7.709402,0.595690,0.683558,-0.427153,0.278403,-0.860251
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,8,85259.5694,-0.027533,0.641774,0.001534,7.680126,0.768634,0.989499,-0.419091,0.214382,-0.882271
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,9,85259.5794,-0.074472,0.596226,0.206868,7.445946,0.996610,1.223709,-0.409201,0.151104,-0.899846
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,10,85259.5895,-0.144524,0.497967,0.349073,7.013596,1.287185,1.321317,-0.397240,0.090244,-0.913267
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,11,85259.5995,-0.166781,0.353852,0.480183,6.378012,1.469765,1.242385,-0.383588,0.033370,-0.922901
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,12,85259.6096,-0.156335,0.170956,0.664796,5.544796,1.382847,0.942513,-0.370017,-0.018063,-0.928850
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,13,85259.6197,-0.134896,-0.071446,0.891185,4.533019,1.034482,0.448984,-0.358893,-0.062710,-0.931270
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,14,85259.6297,-0.082425,-0.313768,1.104337,3.383742,0.645651,-0.133731,-0.351184,-0.099287,-0.931027
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,15,85259.6398,0.004518,-0.472468,1.231119,2.159079,0.356435,-0.652568,-0.346071,-0.126653,-0.929620
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,16,85259.6498,0.093710,-0.513503,1.278741,0.940590,0.075031,-0.980004,-0.342886,-0.143983,-0.928277
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,17,85259.6599,0.143691,-0.449295,1.282581,-0.158472,-0.203161,-1.054710,-0.341994,-0.151077,-0.927478
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,18,85259.6699,0.159089,-0.328058,1.216436,-1.017758,-0.304962,-0.907405,-0.343004,-0.148856,-0.927465
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,19,85259.6800,0.167503,-0.213403,1.077552,-1.649529,-0.178904,-0.594050,-0.344307,-0.138938,-0.928520
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,20,85259.6901,0.149067,-0.134824,0.945873,-2.190605,0.166051,-0.181319,-0.343967,-0.122317,-0.930981
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,21,85259.7001,0.122440,-0.076419,0.828976,-2.744386,0.627347,0.237836,-0.340289,-0.099087,-0.935085
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,22,85259.7102,0.100751,-0.042134,0.754400,-3.372114,1.023741,0.559656,-0.332745,-0.068904,-0.940496
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,23,85259.7202,0.099684,-0.039905,0.727383,-4.043619,1.215892,0.735079,-0.322325,-0.031567,-0.946102
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,24,85259.7303,0.091477,-0.058312,0.710928,-4.701119,1.212460,0.788985,-0.310730,0.012612,-0.950414
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,25,85259.7404,0.069466,-0.055635,0.683986,-5.309509,1.071739,0.724288,-0.299447,0.062898,-0.952038
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,26,85259.7504,0.046962,-0.022068,0.611311,-5.827121,0.834556,0.531693,-0.289714,0.118123,-0.949796
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,27,85259.7605,0.007115,0.028887,0.490764,-6.194721,0.615344,0.228963,-0.282338,0.176557,-0.942928
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,28,85259.7705,-0.081337,0.078546,0.319341,-6.363151,0.604671,-0.136087,-0.276619,0.236044,-0.931539
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,29,85259.7806,-0.141664,0.108356,0.098653,-6.269350,0.686700,-0.480569,-0.271437,0.294064,-0.916432
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,30,85259.7906,-0.138878,0.141895,-0.065943,-5.893613,0.709097,-0.723365,-0.267021,0.348096,-0.898626
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,31,85259.8007,-0.110903,0.198579,-0.157490,-5.257363,0.677452,-0.826663,-0.263730,0.396011,-0.879558
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,32,85259.8108,-0.061747,0.256002,-0.202736,-4.435472,0.560576,-0.796403,-0.261678,0.436335,-0.860893
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,33,85259.8208,0.001572,0.288073,-0.195773,-3.601519,0.342015,-0.678093,-0.261140,0.468793,-0.843824
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,34,85259.8309,0.049409,0.297465,-0.166163,-2.949867,0.067907,-0.573877,-0.262421,0.494573,-0.828573
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,35,85259.8409,0.085784,0.290737,-0.192182,-2.522168,-0.161830,-0.528536,-0.265640,0.515629,-0.814593
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,36,85259.8510,0.097952,0.288967,-0.274423,-2.197802,-0.265622,-0.467150,-0.270117,0.533436,-0.801550
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,37,85259.8610,0.053653,0.296635,-0.330101,-1.904843,-0.148240,-0.359818,-0.274158,0.548702,-0.789787
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,38,85259.8711,-0.003902,0.294198,-0.378165,-1.669241,0.138196,-0.237513,-0.275928,0.561927,-0.779809
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,39,85259.8812,-0.028583,0.276873,-0.401771,-1.567601,0.474839,-0.120207,-0.274563,0.573988,-0.771462
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,40,85259.8912,-0.029383,0.262792,-0.380840,-1.600374,0.782141,-0.003995,-0.270040,0.585993,-0.763996
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,41,85259.9013,-0.030714,0.263004,-0.337271,-1.703467,0.998747,0.110161,-0.262865,0.598751,-0.756570
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,42,85259.9113,-0.030158,0.256237,-0.279106,-1.805037,1.086391,0.218962,-0.253899,0.612477,-0.748604
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,43,85259.9214,-0.013293,0.220114,-0.224336,-1.829842,1.037525,0.289849,-0.244290,0.626779,-0.739912
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,44,85259.9314,0.005832,0.162493,-0.209292,-1.717041,0.941022,0.308695,-0.235065,0.640699,-0.730924
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,45,85259.9415,-0.017098,0.114489,-0.241167,-1.453667,0.970566,0.295882,-0.226219,0.653058,-0.722731
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,46,85259.9516,-0.068953,0.088738,-0.326311,-1.094951,1.205159,0.263841,-0.216539,0.662941,-0.716673
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,47,85259.9616,-0.091143,0.071780,-0.396399,-0.721906,1.407649,0.208232,-0.205488,0.669965,-0.713388
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,48,85259.9717,-0.081993,0.075855,-0.365615,-0.384085,1.412110,0.124758,-0.194145,0.674252,-0.712525
DAFF4356-1BE5-425F-9E07-AFF51C30D69B,primary,adjust,49,85259.9817,-0.067797,0.095984,-0.284028,-0.072911,1.224976,0.049028,-0.184050,0.676050,-0.713500
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,0,85260.5249,0.065962,0.376481,-0.318902,-0.374382,0.230877,0.214073,-0.215834,0.670958,-0.709388
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,1,85260.5349,0.076573,0.310619,-0.276856,-0.050624,0.089152,0.417009,-0.212575,0.673131,-0.708313
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,2,85260.5450,0.051602,0.255874,-0.267182,0.177328,0.052341,0.547286,-0.208829,0.673661,-0.708923
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,3,85260.5550,0.005541,0.222012,-0.255068,0.285349,0.112405,0.605936,-0.204332,0.673160,-0.710706
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,4,85260.5651,-0.028461,0.195762,-0.236236,0.269722,0.171544,0.595204,-0.199201,0.672356,-0.712921
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,5,85260.5751,-0.041812,0.162372,-0.203812,0.185486,0.175729,0.535207,-0.194089,0.671826,-0.714828
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,6,85260.5852,-0.044705,0.123256,-0.164176,0.099235,0.170704,0.454392,-0.189517,0.671773,-0.716104
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,7,85260.5953,-0.041828,0.074690,-0.148197,0.036394,0.198748,0.374321,-0.185391,0.672075,-0.716900
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,8,85260.6053,-0.046413,0.043690,-0.138118,-0.013585,0.250938,0.277795,-0.181569,0.672588,-0.717397
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,9,85260.6154,-0.051938,0.033514,-0.168276,-0.035964,0.283419,0.192851,-0.178042,0.673212,-0.717695
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,10,85260.6254,-0.049036,0.035688,-0.185065,-0.004930,0.271860,0.159052,-0.174856,0.673694,-0.718027
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,11,85260.6355,-0.056862,0.057297,-0.167033,0.065321,0.240160,0.142008,-0.171990,0.673736,-0.718679
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,12,85260.6455,-0.059469,0.085252,-0.154333,0.130432,0.173884,0.135146,-0.169535,0.673262,-0.719705
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,13,85260.6556,-0.049343,0.103075,-0.153112,0.179412,0.093101,0.136441,-0.167652,0.672361,-0.720988
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,14,85260.6657,-0.047593,0.112461,-0.170164,0.206192,0.069386,0.106493,-0.166275,0.671154,-0.722430
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,15,85260.6757,-0.071693,0.151723,-0.224588,0.195665,0.211566,0.013636,-0.164895,0.669780,-0.724020
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,16,85260.6858,-0.104054,0.251363,-0.346128,0.170075,0.414102,-0.095087,-0.162883,0.668391,-0.725757
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,17,85260.6958,-0.107573,0.370462,-0.463179,0.231877,0.580864,-0.221162,-0.160249,0.666754,-0.727846
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,18,85260.7059,-0.064573,0.500257,-0.588154,0.587184,0.561330,-0.253589,-0.157656,0.663531,-0.731349
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,19,85260.7160,-0.006241,0.621187,-0.666754,1.375936,0.451342,-0.017251,-0.154968,0.656233,-0.738473
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,20,85260.7260,0.031804,0.676574,-0.660937,2.491465,0.463627,0.401959,-0.150395,0.642121,-0.751706
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,21,85260.7361,0.052370,0.671284,-0.596286,3.644374,0.508494,0.834025,-0.142702,0.619472,-0.771939
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,22,85260.7461,0.062612,0.605051,-0.436289,4.550371,0.496061,1.150781,-0.132634,0.588324,-0.797674
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,23,85260.7562,0.040223,0.511818,-0.248794,4.972695,0.486329,1.344553,-0.121491,0.550758,-0.825776
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,24,85260.7662,-0.002239,0.445451,-0.091160,4.878239,0.425960,1.394501,-0.110203,0.510512,-0.852779
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,25,85260.7763,-0.042082,0.364494,0.095641,4.356687,0.269353,1.272289,-0.100512,0.471597,-0.876067
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,26,85260.7864,-0.093074,0.216994,0.259833,3.606732,0.137337,1.026379,-0.093511,0.437196,-0.894492
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,27,85260.7964,-0.117187,0.048488,0.352618,2.849314,0.191356,0.756554,-0.088349,0.408788,-0.908343
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,28,85260.8065,-0.119894,-0.093592,0.397935,2.226922,0.384325,0.564349,-0.083155,0.386133,-0.918687
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,29,85260.8165,-0.126347,-0.201267,0.439237,1.781047,0.605617,0.505152,-0.076579,0.368046,-0.926649
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,30,85260.8266,-0.122008,-0.276766,0.504486,1.472340,0.765911,0.556212,-0.068223,0.353274,-0.933029
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,31,85260.8366,-0.114570,-0.340606,0.614440,1.223048,0.850327,0.649955,-0.058480,0.340987,-0.938247
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,32,85260.8467,-0.102097,-0.418920,0.745663,0.969905,0.896290,0.699320,-0.047912,0.330968,-0.942425
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,33,85260.8568,-0.095714,-0.502669,0.863202,0.663111,0.875367,0.667470,-0.037175,0.323470,-0.945508
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,34,85260.8668,-0.097834,-0.573334,0.971537,0.287156,0.740027,0.550497,-0.027441,0.319107,-0.947321
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,35,85260.8769,-0.082736,-0.630140,1.054752,-0.127721,0.542294,0.358338,-0.019849,0.318464,-0.947727
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,36,85260.8869,-0.056782,-0.691975,1.085590,-0.507056,0.363200,0.111277,-0.014797,0.321583,-0.946766
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,37,85260.8970,-0.039218,-0.762252,1.074447,-0.810375,0.196795,-0.144224,-0.012189,0.327880,-0.944641
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,38,85260.9070,-0.045563,-0.795490,1.078686,-1.105019,0.042101,-0.376946,-0.011932,0.336902,-0.941464
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,39,85260.9171,-0.057406,-0.759950,1.091686,-1.480085,-0.162676,-0.565546,-0.014081,0.348985,-0.937023
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,40,85260.9272,-0.063037,-0.680960,1.122291,-1.976746,-0.443094,-0.691664,-0.019193,0.365042,-0.930793
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,41,85260.9372,-0.084056,-0.574105,1.117495,-2.602876,-0.649187,-0.761609,-0.027120,0.386132,-0.922045
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,42,85260.9473,-0.099319,-0.450852,1.021086,-3.325881,-0.680693,-0.807323,-0.036500,0.413163,-0.909925
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,43,85260.9573,-0.107344,-0.308756,0.858563,-4.056913,-0.607064,-0.838045,-0.045931,0.446330,-0.893689
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,44,85260.9674,-0.137602,-0.142029,0.685266,-4.688291,-0.498000,-0.855171,-0.054811,0.484833,-0.872888
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,45,85260.9775,-0.151281,0.007900,0.501708,-5.131582,-0.357583,-0.893572,-0.062968,0.526920,-0.847579
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,46,85260.9875,-0.145938,0.123793,0.314752,-5.341798,-0.197701,-0.983388,-0.070462,0.570314,-0.818399
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,47,85260.9976,-0.121634,0.212027,0.129488,-5.298995,-0.070487,-1.102169,-0.077737,0.612619,-0.786546
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,48,85261.0076,-0.093461,0.294656,-0.046601,-4.995099,0.001407,-1.220600,-0.085356,0.651679,-0.753677
95E71EF0-E944-4B91-AC40-FEC845FB61B1,primary,adjust,49,85261.0177,-0.058651,0.393960,-0.217148,-4.393068,-0.026821,-1.290688,-0.093906,0.685523,-0.721969
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,0,85261.2490,-0.021757,0.031179,-0.119381,-0.796303,0.017566,-0.168217,-0.145281,0.725580,-0.672627
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,1,85261.2591,-0.008185,0.091203,-0.133104,-0.944963,-0.019754,-0.179135,-0.146509,0.731215,-0.666228
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,2,85261.2691,-0.001928,0.177859,-0.180045,-1.022315,-0.106596,-0.252210,-0.148478,0.737501,-0.658822
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,3,85261.2792,-0.014353,0.301101,-0.273111,-0.947482,-0.102083,-0.404476,-0.151662,0.743592,-0.651206
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,4,85261.2892,-0.049484,0.480408,-0.471714,-0.543913,0.039950,-0.477054,-0.155289,0.747909,-0.645382
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,5,85261.2993,-0.087395,0.679795,-0.620234,0.190924,0.220700,-0.369552,-0.157707,0.748474,-0.644139
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,6,85261.3094,-0.076276,0.807369,-0.686300,1.094569,0.386313,-0.140969,-0.157672,0.743901,-0.649424
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,7,85261.3194,-0.012841,0.846437,-0.714048,1.957284,0.509162,0.162421,-0.154670,0.733793,-0.661532
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,8,85261.3295,0.046007,0.834519,-0.696785,2.651004,0.646741,0.468594,-0.148470,0.718658,-0.679329
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,9,85261.3395,0.061349,0.812927,-0.670056,3.213180,0.834370,0.763649,-0.138986,0.699143,-0.701343
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,10,85261.3496,0.052339,0.775133,-0.611058,3.713251,1.054382,1.122248,-0.125719,0.675489,-0.726573
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,11,85261.3596,0.032925,0.711307,-0.478921,4.126078,1.262927,1.492682,-0.108379,0.647778,-0.754081
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,12,85261.3697,0.001731,0.633712,-0.311858,4.381099,1.410196,1.816557,-0.087454,0.616456,-0.782518
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,13,85261.3798,-0.034889,0.535011,-0.121661,4.459037,1.448861,2.046765,-0.064293,0.582436,-0.810330
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,14,85261.3898,-0.081682,0.406320,0.079319,4.404728,1.438682,2.158201,-0.040342,0.546774,-0.836308
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,15,85261.3999,-0.134247,0.268692,0.251416,4.270119,1.408402,2.152761,-0.016678,0.510361,-0.859799
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,16,85261.4099,-0.186434,0.121766,0.404302,4.097519,1.315641,2.026427,0.005678,0.473845,-0.880590
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,17,85261.4200,-0.225557,-0.040640,0.556218,3.919062,1.103524,1.768960,0.025316,0.437674,-0.898778
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,18,85261.4300,-0.244112,-0.211615,0.716082,3.741240,0.776657,1.376002,0.040621,0.402212,-0.914645
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,19,85261.4401,-0.253187,-0.374454,0.853442,3.547667,0.388670,0.886823,0.050428,0.367893,-0.928500
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,20,85261.4502,-0.252380,-0.507751,0.944403,3.321055,0.026425,0.375745,0.054550,0.335266,-0.940543
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,21,85261.4602,-0.237630,-0.597618,0.985186,3.058595,-0.244974,-0.083116,0.053899,0.304817,-0.950885
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,22,85261.4703,-0.210439,-0.633514,0.991890,2.771679,-0.387661,-0.425327,0.050008,0.276931,-0.959588
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,23,85261.4803,-0.179237,-0.628240,0.978614,2.480643,-0.404669,-0.634071,0.044685,0.251760,-0.966758
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,24,85261.4904,-0.146056,-0.621726,0.979330,2.216002,-0.368301,-0.732504,0.039229,0.229148,-0.972601
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,25,85261.5005,-0.124815,-0.629198,1.010813,1.910229,-0.318156,-0.740367,0.034239,0.209124,-0.977290
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,26,85261.5105,-0.109196,-0.613873,1.062015,1.466694,-0.294905,-0.667243,0.029805,0.192608,-0.980823
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,27,85261.5206,-0.098210,-0.547033,1.118407,0.834214,-0.310267,-0.537344,0.025715,0.181295,-0.983092
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,28,85261.5306,-0.071158,-0.462104,1.162079,0.016346,-0.407829,-0.372345,0.021399,0.177085,-0.983963
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,29,85261.5407,-0.038623,-0.393211,1.174288,-0.960752,-0.555453,-0.197825,0.016131,0.181724,-0.983217
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,30,85261.5507,-0.027705,-0.330216,1.120896,-2.035982,-0.657119,-0.052264,0.009837,0.196503,-0.980454
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,31,85261.5608,-0.036842,-0.254511,0.985666,-3.109118,-0.623226,0.057478,0.003471,0.221842,-0.975076
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,32,85261.5709,-0.062947,-0.173257,0.816615,-4.073804,-0.463080,0.130579,-0.001689,0.256998,-0.966411
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,33,85261.5809,-0.107001,-0.097627,0.646261,-4.880937,-0.132975,0.101321,-0.004312,0.300356,-0.953817
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,34,85261.5910,-0.133080,-0.055099,0.432348,-5.469533,0.273228,-0.053822,-0.003547,0.349715,-0.936849
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,35,85261.6010,-0.138078,-0.021339,0.257094,-5.770040,0.608163,-0.293576,-0.000030,0.402259,-0.915526
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,36,85261.6111,-0.125663,0.025809,0.131743,-5.711983,0.776409,-0.572825,0.004508,0.454659,-0.890654
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,37,85261.6211,-0.106357,0.057883,0.040877,-5.281036,0.710833,-0.833096,0.007785,0.503411,-0.864012
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,38,85261.6312,-0.076209,0.118907,0.005479,-4.591341,0.471054,-1.065942,0.007896,0.545827,-0.837861
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,39,85261.6413,-0.033033,0.210301,-0.039351,-3.817208,0.084359,-1.269529,0.003645,0.580836,-0.814012
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,40,85261.6513,0.018507,0.312597,-0.093134,-3.056512,-0.430949,-1.427941,-0.005812,0.608591,-0.793462
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,41,85261.6614,0.061045,0.391474,-0.147152,-2.328941,-0.930512,-1.516202,-0.020441,0.629644,-0.776615
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,42,85261.6714,0.071227,0.427825,-0.220556,-1.673725,-1.270941,-1.534979,-0.038863,0.644639,-0.763499
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,43,85261.6815,0.065417,0.446878,-0.305884,-1.165307,-1.423523,-1.485777,-0.059131,0.654639,-0.753626
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,44,85261.6916,0.058471,0.464964,-0.386152,-0.842099,-1.395310,-1.361827,-0.079300,0.661134,-0.746065
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,45,85261.7016,0.053860,0.483691,-0.454037,-0.683751,-1.217012,-1.170624,-0.097592,0.665632,-0.739872
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,46,85261.7117,0.048227,0.510558,-0.494003,-0.675466,-0.926535,-0.936652,-0.112665,0.669496,-0.734222
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,47,85261.7217,0.049609,0.544205,-0.534481,-0.753833,-0.603953,-0.660406,-0.123691,0.673782,-0.728504
FDD7C6F1-46AE-41EF-907E-F1479E65028C,primary,adjust,48,85261.7318,0.056282,0.555724,-0.556033,-0.824825,-0.335481,-0.367531,-0.130577,0.678910,-0.722517
